axe,modalite,poste,pm
quintile_revenu,QU2,CP12130,18.614182033502026
quintile_revenu,QU2,CP12141,20.29775773334743
quintile_revenu,QU2,CP12142,0.0
quintile_revenu,QU2,CP12190,0.0
quintile_revenu,QU2,CP12210,0.0
quintile_revenu,QU2,CP12220,5.043208554672601
quintile_revenu,QU2,CP12291,0.0
quintile_revenu,QU2,CP12299,0.0
quintile_revenu,QU2,CP13111,0.8200985991708764
quintile_revenu,QU2,CP13112,0.0
quintile_revenu,QU2,CP13120,22.120497350609046
quintile_revenu,QU2,CP13131,7.8795960001418
quintile_revenu,QU2,CP13132,2.4713782110149385
quintile_revenu,QU2,CP13211,0.995020979306678
quintile_revenu,QU2,CP13212,0.046168973439829855
quintile_revenu,QU2,CP13220,0.0
quintile_revenu,QU2,CP13291,0.8644742268216418
quintile_revenu,QU2,CP13292,0.0
quintile_revenu,QU2,CP13301,0.42299196548510065
quintile_revenu,QU2,CP13302,3.3798488449872295
quintile_revenu,QU2,CP13303,1.2403677442002712
quintile_revenu,QU2,CP13309,0.0
quintile_revenu,QU2,CP13901,0.0
quintile_revenu,QU2,CP13902,0.0
quintile_revenu,QU2,CP13909,10.85049955878184
quintile_revenu,QU3,CP01111,0.49355219190329536
quintile_revenu,QU3,CP01112,0.21152236795855517
quintile_revenu,QU3,CP01113,21.52491906321107
quintile_revenu,QU3,CP01114,0.9266694215327179
quintile_revenu,QU3,CP01115,1.7223964248053776
quintile_revenu,QU3,CP01119,0.48347969819098324
quintile_revenu,QU3,CP01121,0.0
quintile_revenu,QU3,CP01122,17.03258686751985
quintile_revenu,QU3,CP01123,8.410532249780648
quintile_revenu,QU3,CP01124,0.473407204478671
quintile_revenu,QU3,CP01125,7.876690083028102
quintile_revenu,QU3,CP01131,4.381534764855785
quintile_revenu,QU3,CP01132,1.1180468020666487
quintile_revenu,QU3,CP01133,1.4403666008606375
quintile_revenu,QU3,CP01134,1.2792067014636432
quintile_revenu,QU3,CP01135,0.0
quintile_revenu,QU3,CP01136,0.0
quintile_revenu,QU3,CP01137,0.0
quintile_revenu,QU3,CP01141,0.23166735538317948
quintile_revenu,QU3,CP01142,2.29652856640717
quintile_revenu,QU3,CP01143,1.0878293209297123
quintile_revenu,QU3,CP01144,0.16115989939699443
quintile_revenu,QU3,CP01145,11.422207869761976
quintile_revenu,QU3,CP01146,2.4476159720918527
quintile_revenu,QU3,CP01147,2.0447162235993663
quintile_revenu,QU3,CP01148,1.410149119723701
quintile_revenu,QU3,CP01149,0.0
quintile_revenu,QU3,CP01151,1.1684092706282094
quintile_revenu,QU3,CP01152,1.672033956243817
quintile_revenu,QU3,CP01153,0.5942771290264168
quintile_revenu,QU3,CP01159,0.0
quintile_revenu,QU3,CP01161,1.863411336777748
quintile_revenu,QU3,CP01162,2.064861211023991
quintile_revenu,QU3,CP01163,3.8779100792401784
quintile_revenu,QU3,CP01164,0.41297224220479817
quintile_revenu,QU3,CP01165,2.0547887173116792
quintile_revenu,QU3,CP01166,0.04028997484924861
quintile_revenu,QU3,CP01167,0.07050745598618507
quintile_revenu,QU3,CP01168,1.400076626011389
quintile_revenu,QU3,CP01169,0.23166735538317948
quintile_revenu,QU3,CP01171,2.6490658463380954
quintile_revenu,QU3,CP01172,3.9887075100756113
quintile_revenu,QU3,CP01173,0.19137738053393089
quintile_revenu,QU3,CP01174,2.6591383400504083
quintile_revenu,QU3,CP01175,2.2763835789825455
quintile_revenu,QU3,CP01176,1.0475393460804636
quintile_revenu,QU3,CP01177,0.0
quintile_revenu,QU3,CP01178,0.3021748113693645
quintile_revenu,QU3,CP01179,2.1454411607224877
quintile_revenu,QU3,CP01181,0.4331172296294225
quintile_revenu,QU3,CP01182,0.07050745598618507
quintile_revenu,QU3,CP01183,2.0346437298870548
quintile_revenu,QU3,CP01184,0.0
quintile_revenu,QU3,CP01185,5.111889370444053
quintile_revenu,QU3,CP01186,1.742541412230002
quintile_revenu,QU3,CP01189,2.3771085161056673
quintile_revenu,QU3,CP01191,10.555973410503134
quintile_revenu,QU3,CP01192,1.1281192957789612
quintile_revenu,QU3,CP01193,1.863411336777748
quintile_revenu,QU3,CP01194,0.5237696730402318
quintile_revenu,QU3,CP01199,0.8561619655465328
quintile_revenu,QU3,CP01210,1.6930792257286829
quintile_revenu,QU3,CP01220,2.273563531692802
quintile_revenu,QU3,CP01230,0.677231690291473
quintile_revenu,QU3,CP01240,0.0
quintile_revenu,QU3,CP01250,2.045516125778327
quintile_revenu,QU3,CP01260,2.031695070874419
quintile_revenu,QU3,CP01290,0.7217783994813031
quintile_revenu,QU3,CP01300,0.0
quintile_revenu,QU3,CP02110,4.476693335333069
quintile_revenu,QU3,CP02121,5.698743326593906
quintile_revenu,QU3,CP02122,0.09975918296006839
quintile_revenu,QU3,CP02130,2.836901765426944
quintile_revenu,QU3,CP02190,0.0
quintile_revenu,QU3,CP02200,0.0
quintile_revenu,QU3,CP02301,5.230996145583177
quintile_revenu,QU3,CP02302,0.19164124165965202
quintile_revenu,QU3,CP02309,0.7962558632337655
quintile_revenu,QU3,CP02400,0.0
quintile_revenu,QU3,CP03110,0.0
quintile_revenu,QU3,CP03121,9.284323933028517
quintile_revenu,QU3,CP03122,12.530700713665178
quintile_revenu,QU3,CP03123,0.8547223891048213
quintile_revenu,QU3,CP03124,0.0
quintile_revenu,QU3,CP03131,2.477910779423152
quintile_revenu,QU3,CP03132,0.2666106534822379
quintile_revenu,QU3,CP03141,0.8782468585297247
quintile_revenu,QU3,CP03142,0.1568297961660223
quintile_revenu,QU3,CP03211,3.1179830044055095
quintile_revenu,QU3,CP03212,5.036741776347361
quintile_revenu,QU3,CP03213,1.178384466495473
quintile_revenu,QU3,CP03220,0.2502728832967632
quintile_revenu,QU3,CP04110,71.61222541017639
quintile_revenu,QU3,CP04121,0.0
quintile_revenu,QU3,CP04122,0.0
quintile_revenu,QU3,CP04210,77.66396276878285
quintile_revenu,QU3,CP04220,77.66396276878285
quintile_revenu,QU3,CP04311,2.0784565416239884
quintile_revenu,QU3,CP04312,0.0
quintile_revenu,QU3,CP04320,15.9192689202665
quintile_revenu,QU3,CP04411,5.444633523849184
quintile_revenu,QU3,CP04412,0.0
quintile_revenu,QU3,CP04420,5.2919802474795805
quintile_revenu,QU3,CP04431,6.933002968452816
quintile_revenu,QU3,CP04432,0.0
quintile_revenu,QU3,CP04441,3.3965353992236724
quintile_revenu,QU3,CP04449,0.08904774454893524
quintile_revenu,QU3,CP04510,25.043246726688853
quintile_revenu,QU3,CP04521,9.851344147685852
quintile_revenu,QU3,CP04522,1.6242359526650507
quintile_revenu,QU3,CP04530,6.655836458203522
quintile_revenu,QU3,CP04541,0.0
quintile_revenu,QU3,CP04542,1.1740401179589768
quintile_revenu,QU3,CP04543,0.2913031871627537
quintile_revenu,QU3,CP04549,0.0
quintile_revenu,QU3,CP04550,1.7566464922844844
quintile_revenu,QU3,CP05111,7.316500630302754
quintile_revenu,QU3,CP05112,0.17240649497031527
quintile_revenu,QU3,CP05113,0.1670187920024929
quintile_revenu,QU3,CP05114,0.27569841989426397
quintile_revenu,QU3,CP05120,1.113163750180857
quintile_revenu,QU3,CP05211,0.3854290956267139
quintile_revenu,QU3,CP05212,0.6707467378438916
quintile_revenu,QU3,CP05213,0.5656297117638789
quintile_revenu,QU3,CP05219,0.39544024096766744
quintile_revenu,QU3,CP05220,0.0
quintile_revenu,QU3,CP05311,2.909555884401727
quintile_revenu,QU3,CP05312,0.8124535524463056
quintile_revenu,QU3,CP05313,0.5416357016308703
quintile_revenu,QU3,CP05314,0.3263702304698834
quintile_revenu,QU3,CP05319,0.0
quintile_revenu,QU3,CP05321,0.7113939476020708
quintile_revenu,QU3,CP05322,0.10229194017807554
quintile_revenu,QU3,CP05329,0.20137737624737487
quintile_revenu,QU3,CP05330,0.6527404609397668
quintile_revenu,QU3,CP05401,0.47575440608620523
quintile_revenu,QU3,CP05402,0.47104396642198526
quintile_revenu,QU3,CP05403,0.864365678384343
quintile_revenu,QU3,CP05404,0.0
quintile_revenu,QU3,CP05510,1.315881856176554
quintile_revenu,QU3,CP05521,0.8014017319571493
quintile_revenu,QU3,CP05522,1.3059880076338728
quintile_revenu,QU3,CP05530,1.7017419493411072
quintile_revenu,QU3,CP05611,7.9841118495451004
quintile_revenu,QU3,CP05619,3.7740591506938537
quintile_revenu,QU3,CP05621,2.318435382808015
quintile_revenu,QU3,CP05629,0.40572619199140264
quintile_revenu,QU3,CP06111,9.052422036539435
quintile_revenu,QU3,CP06112,0.0
quintile_revenu,QU3,CP06121,0.07529741065513393
quintile_revenu,QU3,CP06122,0.031094347378838566
quintile_revenu,QU3,CP06123,0.34825669064299203
quintile_revenu,QU3,CP06131,2.2339097754434993
quintile_revenu,QU3,CP06132,0.49750955806141706
quintile_revenu,QU3,CP06140,0.0
quintile_revenu,QU3,CP06211,0.0
quintile_revenu,QU3,CP06219,0.5787204288137722
quintile_revenu,QU3,CP06221,0.5059613204214776
quintile_revenu,QU3,CP06229,3.196178472613601
quintile_revenu,QU3,CP06231,5.490780242486991
quintile_revenu,QU3,CP06232,0.0
quintile_revenu,QU3,CP06320,0.0905948706378212
quintile_revenu,QU3,CP06410,0.6158178921992703
quintile_revenu,QU3,CP06420,0.10795705578240476
quintile_revenu,QU3,CP07111,30.094826832605623
quintile_revenu,QU3,CP07112,16.162250571522176
quintile_revenu,QU3,CP07120,1.8599873781380056
quintile_revenu,QU3,CP07130,1.3054569796869233
quintile_revenu,QU3,CP07140,0.0
quintile_revenu,QU3,CP07211,0.32033194874354265
quintile_revenu,QU3,CP07212,1.5067465737196266
quintile_revenu,QU3,CP07213,1.9002084273681688
quintile_revenu,QU3,CP07221,13.952235989718746
quintile_revenu,QU3,CP07222,9.6040263891814
quintile_revenu,QU3,CP07223,0.0593207312488042
quintile_revenu,QU3,CP07224,0.8008298718588567
quintile_revenu,QU3,CP07230,21.569017882065207
quintile_revenu,QU3,CP07241,2.1711387637062334
quintile_revenu,QU3,CP07242,3.660089118051219
quintile_revenu,QU3,CP07243,3.2033194874354267
quintile_revenu,QU3,CP07244,0.9194713343564651
quintile_revenu,QU3,CP07311,2.919319404140898
quintile_revenu,QU3,CP07312,0.32030150202172863
quintile_revenu,QU3,CP07321,2.9559252900862387
quintile_revenu,QU3,CP07322,0.8602383197154997
quintile_revenu,QU3,CP07323,0.0
quintile_revenu,QU3,CP07329,0.0
quintile_revenu,QU3,CP07331,1.450508230584114
quintile_revenu,QU3,CP07332,4.118162168850796
quintile_revenu,QU3,CP07340,0.1830294297267021
quintile_revenu,QU3,CP07350,0.9517530345788507
quintile_revenu,QU3,CP07360,0.0
quintile_revenu,QU3,CP07411,0.7452245579600307
quintile_revenu,QU3,CP07412,0.2633983351410453
quintile_revenu,QU3,CP07491,0.32030150202172863
quintile_revenu,QU3,CP07492,0.0
quintile_revenu,QU3,CP08110,0.09984932514200036
quintile_revenu,QU3,CP08120,1.4977398771300052
quintile_revenu,QU3,CP08131,1.8562970097940017
quintile_revenu,QU3,CP08132,1.136213911954902
quintile_revenu,QU3,CP08140,1.5036671118761444
quintile_revenu,QU3,CP08150,0.29274934921482465
quintile_revenu,QU3,CP08191,0.0
quintile_revenu,QU3,CP08192,0.06653394300336925
quintile_revenu,QU3,CP08200,0.0
quintile_revenu,QU3,CP08310,1.5626072375781939
quintile_revenu,QU3,CP08320,11.346775431041657
quintile_revenu,QU3,CP08330,3.493439221506354
quintile_revenu,QU3,CP08340,6.679379956706788
quintile_revenu,QU3,CP08350,2.0500862222822716
quintile_revenu,QU3,CP08391,0.0
quintile_revenu,QU3,CP08392,5.023206925107024
quintile_revenu,QU3,CP08399,0.0
quintile_revenu,QU3,CP09111,0.3060561378154985
quintile_revenu,QU3,CP09112,0.05988054870303231
quintile_revenu,QU3,CP09113,0.0
quintile_revenu,QU3,CP09121,0.5694277224471153
quintile_revenu,QU3,CP09122,0.0
quintile_revenu,QU3,CP09123,0.5167493868903336
quintile_revenu,QU3,CP09124,0.0
quintile_revenu,QU3,CP09129,0.16305199100908585
quintile_revenu,QU3,CP09211,1.6011022393476861
quintile_revenu,QU3,CP09212,3.355073536723544
quintile_revenu,QU3,CP09213,0.0
quintile_revenu,QU3,CP09221,2.452805787216073
quintile_revenu,QU3,CP09222,1.263181163706466
quintile_revenu,QU3,CP09311,1.488461880800613
quintile_revenu,QU3,CP09312,3.2424331781764706
quintile_revenu,QU3,CP09321,0.2655094165752445
quintile_revenu,QU3,CP09322,3.2343874382802498
quintile_revenu,QU3,CP09410,0.0
quintile_revenu,QU3,CP09421,0.0
quintile_revenu,QU3,CP09422,0.8537089886959152
quintile_revenu,QU3,CP09431,0.0
quintile_revenu,QU3,CP09432,0.0
quintile_revenu,QU3,CP09440,0.17900344938576684
quintile_revenu,QU3,CP09450,2.084460832954041
quintile_revenu,QU3,CP09461,2.407495547007253
quintile_revenu,QU3,CP09462,5.804016291703971
quintile_revenu,QU3,CP09463,1.678740138183436
quintile_revenu,QU3,CP09470,0.0
quintile_revenu,QU3,CP09510,0.06020381206489323
quintile_revenu,QU3,CP09520,0.6054588813306601
quintile_revenu,QU3,CP09610,7.417688982670995
quintile_revenu,QU3,CP09620,3.0581700191713748
quintile_revenu,QU3,CP09630,1.6396996698535886
quintile_revenu,QU3,CP09690,0.7037246835725067
quintile_revenu,QU3,CP09711,0.6757873593980136
quintile_revenu,QU3,CP09719,2.0422145476313602
quintile_revenu,QU3,CP09721,1.877588206368891
quintile_revenu,QU3,CP09722,2.8942735233546664
quintile_revenu,QU3,CP09730,0.5985324849996901
quintile_revenu,QU3,CP09740,2.3449354891768683
quintile_revenu,QU3,CP09800,0.0
quintile_revenu,QU3,CP10101,0.0
quintile_revenu,QU3,CP10200,1.008622893101076
quintile_revenu,QU3,CP10300,0.0
quintile_revenu,QU3,CP10400,2.017245786202152
quintile_revenu,QU3,CP10501,0.152147321996776
quintile_revenu,QU3,CP10509,0.0
quintile_revenu,QU3,CP11111,33.608475235941
quintile_revenu,QU3,CP11112,0.8655301085640025
quintile_revenu,QU3,CP11121,5.4097414662933065
quintile_revenu,QU3,CP11129,5.3371274868799725
quintile_revenu,QU3,CP11201,3.474202845085752
quintile_revenu,QU3,CP11202,3.1202819731331504
quintile_revenu,QU3,CP11203,0.46587543348863003
quintile_revenu,QU3,CP11209,0.0
quintile_revenu,QU3,CP12110,0.0
quintile_revenu,QU3,CP12120,43.79586343226214
quintile_revenu,QU3,CP12130,18.613834755996635
quintile_revenu,QU3,CP12141,20.297379046029448
quintile_revenu,QU3,CP12142,0.0
quintile_revenu,QU3,CP12190,0.0
quintile_revenu,QU3,CP12210,0.0
quintile_revenu,QU3,CP12220,5.04311446550538
quintile_revenu,QU3,CP12291,0.0
quintile_revenu,QU3,CP12299,0.0
quintile_revenu,QU3,CP13111,0.7780277451220583
quintile_revenu,QU3,CP13112,0.0
quintile_revenu,QU3,CP13120,20.985721341400385
quintile_revenu,QU3,CP13131,7.475374686240317
quintile_revenu,QU3,CP13132,2.3445971238137706
quintile_revenu,QU3,CP13211,0.9950024155898901
quintile_revenu,QU3,CP13212,0.04616811208337089
quintile_revenu,QU3,CP13220,0.0
quintile_revenu,QU3,CP13291,0.8644580986644964
quintile_revenu,QU3,CP13292,0.0
quintile_revenu,QU3,CP13301,0.5075808886675592
quintile_revenu,QU3,CP13302,4.055742946164942
quintile_revenu,QU3,CP13303,1.4884135237739542
quintile_revenu,QU3,CP13309,0.0
quintile_revenu,QU3,CP13901,0.0
quintile_revenu,QU3,CP13902,0.0
quintile_revenu,QU3,CP13909,16.275445687890496
quintile_revenu,QU4,CP01111,0.4787093080927416
quintile_revenu,QU4,CP01112,0.2051611320397464
quintile_revenu,QU4,CP01113,20.877587579473243
quintile_revenu,QU4,CP01114,0.898801149888413
quintile_revenu,QU4,CP01115,1.6705977894665063
quintile_revenu,QU4,CP01119,0.4689397303765631
quintile_revenu,QU4,CP01121,0.0
quintile_revenu,QU4,CP01122,16.52035591805767
quintile_revenu,QU4,CP01123,8.157597393008965
quintile_revenu,QU4,CP01124,0.4591701526603848
quintile_revenu,QU4,CP01125,7.63980977405151
quintile_revenu,QU4,CP01131,4.249766306537603
quintile_revenu,QU4,CP01132,1.0844231264958024
quintile_revenu,QU4,CP01133,1.397049613413511
quintile_revenu,QU4,CP01134,1.2407363699546567
quintile_revenu,QU4,CP01135,0.0
quintile_revenu,QU4,CP01136,0.0
quintile_revenu,QU4,CP01137,0.0
quintile_revenu,QU4,CP01141,0.22470028747210324
quintile_revenu,QU4,CP01142,2.227463719288675
quintile_revenu,QU4,CP01143,1.0551143933472675
quintile_revenu,QU4,CP01144,0.15631324345885442
quintile_revenu,QU4,CP01145,11.078701130146307
quintile_revenu,QU4,CP01146,2.3740073850313514
quintile_revenu,QU4,CP01147,1.9832242763842152
quintile_revenu,QU4,CP01148,1.367740880264976
quintile_revenu,QU4,CP01149,0.0
quintile_revenu,QU4,CP01151,1.133271015076694
quintile_revenu,QU4,CP01152,1.6217499008856142
quintile_revenu,QU4,CP01153,0.5764050852545256
quintile_revenu,QU4,CP01159,0.0
quintile_revenu,QU4,CP01161,1.807371877493004
quintile_revenu,QU4,CP01162,2.0027634318165717
quintile_revenu,QU4,CP01163,3.761287420728684
quintile_revenu,QU4,CP01164,0.4005526863633144
quintile_revenu,QU4,CP01165,1.9929938541003933
quintile_revenu,QU4,CP01166,0.039078310864713604
quintile_revenu,QU4,CP01167,0.0683870440132488
quintile_revenu,QU4,CP01168,1.3579713025487976
quintile_revenu,QU4,CP01169,0.22470028747210324
quintile_revenu,QU4,CP01171,2.569398939354919
quintile_revenu,QU4,CP01172,3.8687527756066467
quintile_revenu,QU4,CP01173,0.1856219766073896
quintile_revenu,QU4,CP01174,2.5791685170710976
quintile_revenu,QU4,CP01175,2.2079245638563183
quintile_revenu,QU4,CP01176,1.0160360824825536
quintile_revenu,QU4,CP01177,0.0
quintile_revenu,QU4,CP01178,0.293087331485352
quintile_revenu,QU4,CP01179,2.0809200535459995
quintile_revenu,QU4,CP01181,0.42009184179567116
quintile_revenu,QU4,CP01182,0.0683870440132488
quintile_revenu,QU4,CP01183,1.9734546986680366
quintile_revenu,QU4,CP01184,0.0
quintile_revenu,QU4,CP01185,5.0312548510171995
quintile_revenu,QU4,CP01186,1.6901369448988632
quintile_revenu,QU4,CP01189,2.3056203410181024
quintile_revenu,QU4,CP01191,10.238517446554964
quintile_revenu,QU4,CP01192,1.0941927042119808
quintile_revenu,QU4,CP01193,1.807371877493004
quintile_revenu,QU4,CP01194,0.5080180412412768
quintile_revenu,QU4,CP01199,0.8304141058751638
quintile_revenu,QU4,CP01210,1.7016608964107567
quintile_revenu,QU4,CP01220,2.2850874894658726
quintile_revenu,QU4,CP01230,0.6806643585643026
quintile_revenu,QU4,CP01240,0.0
quintile_revenu,QU4,CP01250,2.055884185051363
quintile_revenu,QU4,CP01260,2.0419930756929072
quintile_revenu,QU4,CP01290,0.710393126804754
quintile_revenu,QU4,CP01300,0.0
quintile_revenu,QU4,CP02110,4.499384245105427
quintile_revenu,QU4,CP02121,5.727628412292981
quintile_revenu,QU4,CP02122,0.1002648299744942
quintile_revenu,QU4,CP02130,2.851281102399678
quintile_revenu,QU4,CP02190,0.0
quintile_revenu,QU4,CP02200,0.0
quintile_revenu,QU4,CP02301,4.130901006723646
quintile_revenu,QU4,CP02302,0.15133847857449892
quintile_revenu,QU4,CP02309,0.628800720837707
quintile_revenu,QU4,CP02400,0.0
quintile_revenu,QU4,CP03110,0.0
quintile_revenu,QU4,CP03121,9.65315499978461
quintile_revenu,QU4,CP03122,13.028498048695786
quintile_revenu,QU4,CP03123,0.8886772761626036
quintile_revenu,QU4,CP03124,0.0
quintile_revenu,QU4,CP03131,2.5763488006181903
quintile_revenu,QU4,CP03132,0.2772020861424635
quintile_revenu,QU4,CP03141,0.9131362837634093
quintile_revenu,QU4,CP03142,0.16306005067203735
quintile_revenu,QU4,CP03211,3.1337870512153065
quintile_revenu,QU4,CP03212,5.062271390424725
quintile_revenu,QU4,CP03213,1.201886271455405
quintile_revenu,QU4,CP03220,0.2515414355490547
quintile_revenu,QU4,CP04110,41.563146321590445
quintile_revenu,QU4,CP04121,0.0
quintile_revenu,QU4,CP04122,0.0
quintile_revenu,QU4,CP04210,84.64689555738542
quintile_revenu,QU4,CP04220,84.64689555738542
quintile_revenu,QU4,CP04311,2.8319510778190145
quintile_revenu,QU4,CP04312,0.0
quintile_revenu,QU4,CP04320,16.97425520354591
quintile_revenu,QU4,CP04411,4.151347358698127
quintile_revenu,QU4,CP04412,0.0
quintile_revenu,QU4,CP04420,4.034954442099115
quintile_revenu,QU4,CP04431,5.2861782955385035
quintile_revenu,QU4,CP04432,0.0
quintile_revenu,QU4,CP04441,2.589742394328037
quintile_revenu,QU4,CP04449,0.06789586801609088
quintile_revenu,QU4,CP04510,22.43429340075192
quintile_revenu,QU4,CP04521,8.825051616228107
quintile_revenu,QU4,CP04522,1.4550264313494372
quintile_revenu,QU4,CP04530,5.962445267594975
quintile_revenu,QU4,CP04541,0.0
quintile_revenu,QU4,CP04542,1.0517310617906257
quintile_revenu,QU4,CP04543,0.26095582736158385
quintile_revenu,QU4,CP04549,0.0
quintile_revenu,QU4,CP04550,1.5736427165137936
quintile_revenu,QU4,CP05111,7.9663844045898795
quintile_revenu,QU4,CP05112,0.18772039834085139
quintile_revenu,QU4,CP05113,0.18185413589269978
quintile_revenu,QU4,CP05114,0.31598788948147477
quintile_revenu,QU4,CP05120,1.1440760706120368
quintile_revenu,QU4,CP05211,0.5810740664702169
quintile_revenu,QU4,CP05212,1.0112198039871307
quintile_revenu,QU4,CP05213,0.8527450585861622
quintile_revenu,QU4,CP05219,0.5961668993655471
quintile_revenu,QU4,CP05220,0.0
quintile_revenu,QU4,CP05311,2.9243034815912674
quintile_revenu,QU4,CP05312,0.8165716165779912
quintile_revenu,QU4,CP05313,0.5443810777186607
quintile_revenu,QU4,CP05314,0.3280244955484238
quintile_revenu,QU4,CP05319,0.0
quintile_revenu,QU4,CP05321,0.8055435545327341
quintile_revenu,QU4,CP05322,0.11582979215503365
quintile_revenu,QU4,CP05329,0.2023980929979636
quintile_revenu,QU4,CP05330,0.6560489910968476
quintile_revenu,QU4,CP05401,0.7172487768110095
quintile_revenu,QU4,CP05402,0.7101473037732766
quintile_revenu,QU4,CP05403,1.3031203024239624
quintile_revenu,QU4,CP05404,0.0
quintile_revenu,QU4,CP05510,1.763402180614298
quintile_revenu,QU4,CP05521,1.0739517039831439
quintile_revenu,QU4,CP05522,1.7501435176021605
quintile_revenu,QU4,CP05530,2.2804900380876636
quintile_revenu,QU4,CP05611,8.024580728697611
quintile_revenu,QU4,CP05619,3.8391172161095617
quintile_revenu,QU4,CP05621,2.3301867814729906
quintile_revenu,QU4,CP05629,0.4077826867577734
quintile_revenu,QU4,CP06111,9.252815141076725
quintile_revenu,QU4,CP06112,0.0
quintile_revenu,QU4,CP06121,0.07696426642300418
quintile_revenu,QU4,CP06122,0.031251954562970405
quintile_revenu,QU4,CP06123,0.3500218911052685
quintile_revenu,QU4,CP06131,2.397773054544517
quintile_revenu,QU4,CP06132,0.5000312730075265
quintile_revenu,QU4,CP06140,0.0
quintile_revenu,QU4,CP06211,0.0
quintile_revenu,QU4,CP06219,0.5385396251431497
quintile_revenu,QU4,CP06221,0.4449601402888569
quintile_revenu,QU4,CP06229,3.0460024666642607
quintile_revenu,QU4,CP06231,4.828784826786899
quintile_revenu,QU4,CP06232,0.0
quintile_revenu,QU4,CP06320,0.09105406671883404
quintile_revenu,QU4,CP06410,0.5730613959856592
quintile_revenu,QU4,CP06420,0.106485999661173
quintile_revenu,QU4,CP07111,41.97593894688954
quintile_revenu,QU4,CP07112,22.542932278962944
quintile_revenu,QU4,CP07120,2.5942902765639984
quintile_revenu,QU4,CP07130,1.8208372748554769
quintile_revenu,QU4,CP07140,0.0
quintile_revenu,QU4,CP07211,0.3108536902183197
quintile_revenu,QU4,CP07212,1.4621636539898741
quintile_revenu,QU4,CP07213,1.9839822692009212
quintile_revenu,QU4,CP07221,13.539405173953476
quintile_revenu,QU4,CP07222,9.319854156730733
quintile_revenu,QU4,CP07223,0.05756549818857772
quintile_revenu,QU4,CP07224,0.7771342255457993
quintile_revenu,QU4,CP07230,20.930815141366857
quintile_revenu,QU4,CP07241,2.1068972337019445
quintile_revenu,QU4,CP07242,3.5517912382352446
quintile_revenu,QU4,CP07243,3.108536902183197
quintile_revenu,QU4,CP07244,0.8922652219229547
quintile_revenu,QU4,CP07311,3.143696238698928
quintile_revenu,QU4,CP07312,0.344919650013989
quintile_revenu,QU4,CP07321,3.183115627271956
quintile_revenu,QU4,CP07322,0.9263556314661417
quintile_revenu,QU4,CP07323,0.0
quintile_revenu,QU4,CP07329,0.0
quintile_revenu,QU4,CP07331,1.5619932722062073
quintile_revenu,QU4,CP07332,4.434681214465573
quintile_revenu,QU4,CP07340,0.19709694286513657
quintile_revenu,QU4,CP07350,1.0249041028987105
quintile_revenu,QU4,CP07360,0.0
quintile_revenu,QU4,CP07411,0.7490018600752667
quintile_revenu,QU4,CP07412,0.26473341606108564
quintile_revenu,QU4,CP07491,0.344919650013989
quintile_revenu,QU4,CP07492,0.0
quintile_revenu,QU4,CP08110,0.15053314358696193
quintile_revenu,QU4,CP08120,2.2579971538044297
quintile_revenu,QU4,CP08131,2.3987648296325244
quintile_revenu,QU4,CP08132,1.2881343104367435
quintile_revenu,QU4,CP08140,1.9430854892363816
quintile_revenu,QU4,CP08150,0.37829982976283544
quintile_revenu,QU4,CP08191,0.0
quintile_revenu,QU4,CP08192,0.08597723403700806
quintile_revenu,QU4,CP08200,0.0
quintile_revenu,QU4,CP08310,1.3563647350698267
quintile_revenu,QU4,CP08320,9.849158304984163
quintile_revenu,QU4,CP08330,3.289984695427317
quintile_revenu,QU4,CP08340,5.7977943577494555
quintile_revenu,QU4,CP08350,2.3207512621559108
quintile_revenu,QU4,CP08391,0.0
quintile_revenu,QU4,CP08392,4.147120089795807
quintile_revenu,QU4,CP08399,0.0
quintile_revenu,QU4,CP09111,0.3954952765702371
quintile_revenu,QU4,CP09112,0.07737951063330724
quintile_revenu,QU4,CP09113,0.0
quintile_revenu,QU4,CP09121,1.4307849182359704
quintile_revenu,QU4,CP09122,0.0
quintile_revenu,QU4,CP09123,1.298421555755991
quintile_revenu,QU4,CP09124,0.0
quintile_revenu,QU4,CP09129,0.4096961219618418
quintile_revenu,QU4,CP09211,1.6092177084513244
quintile_revenu,QU4,CP09212,3.3720793187145848
quintile_revenu,QU4,CP09213,0.0
quintile_revenu,QU4,CP09221,2.6009778105798014
quintile_revenu,QU4,CP09222,1.269583820235467
quintile_revenu,QU4,CP09311,1.4960064123793724
quintile_revenu,QU4,CP09312,3.2588680226426323
quintile_revenu,QU4,CP09321,0.266855197883888
quintile_revenu,QU4,CP09322,3.2507815014946346
quintile_revenu,QU4,CP09410,0.0
quintile_revenu,QU4,CP09421,0.0
quintile_revenu,QU4,CP09422,0.9375768429760827
quintile_revenu,QU4,CP09431,0.0
quintile_revenu,QU4,CP09432,0.0
quintile_revenu,QU4,CP09440,0.16005802240891512
quintile_revenu,QU4,CP09450,2.841933835767234
quintile_revenu,QU4,CP09461,1.9876093694617214
quintile_revenu,QU4,CP09462,4.791750155567176
quintile_revenu,QU4,CP09463,1.3859546414084436
quintile_revenu,QU4,CP09470,0.0
quintile_revenu,QU4,CP09510,0.15127241426283392
quintile_revenu,QU4,CP09520,0.7823928297367733
quintile_revenu,QU4,CP09610,6.123985624828006
quintile_revenu,QU4,CP09620,2.524801090937862
quintile_revenu,QU4,CP09630,1.353723138119875
quintile_revenu,QU4,CP09690,0.7501953968164142
